1185807283 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185808977 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185818707 134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185889659 239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185891247 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185893895 278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1185895453 297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186056438 372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186060740 447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186061424 470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186075404 540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186076583 584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186079641 599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186080064 621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186082479 639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186247749 647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186249588 702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186313656 703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186317145 754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186317901 768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186319152 769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186320254 772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186321284 798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186321473 800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186321571 801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186488178 807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186488361 812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186489625 866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186490927 885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186491514 902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186492107 924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186492274 930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186500578 950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186500971 962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186501365 970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186502711 978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186502726 994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186502755 994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186504178 1000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186903388 1340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186912588 1359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186912602 1360 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186925809 1382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186935276 1421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1186942728 1425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187091141 1426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187091932 1430 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187092886 1440 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187094179 1471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187103706 1489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187103748 1506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187110904 1542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187112266 1551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187116457 1556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187117020 1561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187262419 1572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187264126 1572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187264623 1580 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187265574 1586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187266246 1590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187266270 1604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187267448 1606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187268966 1637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187269666 1645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187269687 1645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187270000 1651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187284177 1681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187698716 1694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187700626 1722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187702069 1725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187710679 1730 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187712076 1735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187712519 1744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187713375 1754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187721789 1754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187782159 1761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187782555 1764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187783627 1768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187805908 1769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187950777 1776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187951029 1777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187951241 1779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187952472 1790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187954119 1791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187957428 1792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1187957468 1793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188309526 1800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188309604 1805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188399149 1807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188400278 1808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188404246 1811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188407057 1827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188407445 1828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189062176 1831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189063906 1845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189064198 1847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189064840 1855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189065000 1856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189081957 1861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189150190 1867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189150379 1868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189152390 1869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189154241 1876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189155681 1903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189701013 1903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189701649 1908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189701775 1909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1214633111 1909 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0
1214633112 1909 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214638725 1917 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214638988 1919 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214640893 1931 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214642323 1937 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214642760 1939 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214643336 1939 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214646567 1940 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214715483 1950 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214715620 2626 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1214715948 2626 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216052596 2649 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216053129 2665 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216053881 2675 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1216128834 2676 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1221401612 2676 0 0 0 0 1 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224364037 2676 0 0 0 0 324 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224531756 2676 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224597517 2676 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1224599013 2678 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227341429 2688 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227341726 2693 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227342734 2700 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1227345415 2701 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230016066 2709 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230017076 2717 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230017527 2718 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1230018723 2725 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1231950023 2736 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1231950183 2737 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1231950517 2741 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1242557579 2741 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245345947 2742 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245347172 2751 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245348455 2777 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245348998 2779 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245484804 2779 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245500196 2780 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245501876 2790 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1245502479 2791 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1252521237 2799 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1256576008 2800 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1256577884 2803 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1256580463 2809 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1257592281 2810 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260703742 2814 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260703816 2835 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260704572 2842 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260704988 2843 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1260803527 2845 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583293 2857 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583622 2868 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583680 2877 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583734 2877 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261583916 2877 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261585946 2880 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261589904 2932 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261590596 2950 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261597932 2970 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261598663 2971 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261599918 2981 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261642812 2984 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261643987 2992 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261644398 2997 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261645251 3005 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261645599 3007 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261646604 3008 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261731600 3008 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261733341 3009 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261733487 3015 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261734672 3024 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261735020 3025 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1261815612 3028 0 0 0 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1262962164 3028 0 0 1 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263080045 3028 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263231357 3049 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263484422 3056 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263588014 3059 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263588065 3060 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263638185 3061 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263645722 3072 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263647019 3073 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263648037 3075 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263648098 3111 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263650824 3137 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263709246 3141 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263710902 3157 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263713165 3158 0 0 59 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263746341 3158 0 0 66 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1263747379 3158 0 0 67 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1264922589 3160 0 0 67 0 353 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1267226774 3160 0 0 67 0 358 0 0 0 0 0 0 55 0 0 0 0 0 0 0
1269377539 3160 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213285 3164 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213584 3169 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213658 3173 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1270213921 3174 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1276003631 3175 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1276005398 3190 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1276145510 3191 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1277251503 3191 0 0 67 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1277661324 3191 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1279912829 3192 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1281164815 3233 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1281165936 3270 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1285683641 3270 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1287336441 3277 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1287602087 3278 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1294476259 3281 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1294477431 3286 0 0 68 0 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1294685092 3287 0 0 68 5 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295074832 3294 0 0 68 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295282151 3295 0 0 68 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295285850 3303 0 0 138 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295287285 3305 0 0 138 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295287320 3306 0 0 138 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295372806 3319 0 0 138 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295450669 3322 0 0 138 158 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1295453271 3322 0 0 138 164 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
1298043216 3327 0 0 138 164 358 0 0 0 3 0 0 55 0 0 0 0 0 0 0
